cleaned_text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
"mantap banget, next bakalan order lagi ...",1,0,0,0,0,0,0,0,0,1,0,0,0
Toko busana tradisional Jawa terlengkap di Yogyakarts beserta seluruh pernak perniknya ..,1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak pilihan wayang dan aksesoris untuk souvenir Harga wayang bersaing, kualitas baik",1,0,0,1,0,0,0,0,0,0,0,0,0
Desa wisata yang unik,0,0,0,0,0,0,1,0,0,0,0,0,0
Kerajinan nya bagus bagus banget,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat kerajinan tangan untuk souvenir, furniture rumah dan hiasan lainnya. Disini bukan hanya satu toko, tapi banyak juga toko lainnya dan banyak juga menjajakan produk yang sama, jangan sungkan untuk menawar dan membandingkan dengan toko yang lainnya.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Bnyk dkunjungi wisatawan lokal mopn asing , desa nch emg lngkap dgn krajinan dr tanah liat jg kayu dll pokoknya bagus n g'kn kcwa klw mo bli bwt hiasan rmh mopn t' sofenir",1,0,0,0,0,0,1,0,0,0,0,0,0
Sepi karena corona covid19,0,0,0,0,0,0,0,1,0,0,0,0,0
"Dulu kadang ke tumang sama temen2, bahkan sengaja cari sadranan hehe,,, org sana hebat2",1,0,0,0,0,0,0,0,0,0,0,0,0
"Toko yg luas, barang khas Jawa yg komplit, harga bagus.",1,0,0,1,0,0,1,0,0,0,0,0,0
"Kerajinan tembaga disini cukup unik, dibuat oleh pengerajin ahli. Hiasan tembaga bagus sekali, cocok untuk ornamen",1,0,0,0,0,0,0,0,0,0,0,0,0
Tempatnya mencari kerajinan gerabah,0,0,0,0,0,0,1,0,0,0,0,0,0
My favorite place ketika sincia,0,0,0,0,0,0,1,0,0,0,0,0,0
Mampir kesana belikan surja titipan om sama beli udheng titipan sodara juga ...,0,0,0,0,0,1,0,0,0,0,0,0,0
Pembuatan cepat yang cukup cepat dan bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
Desa ini merupakan tempat yang tepat bagi kalian yang hendak mencari aneka kerajinan gerabah ...,1,0,0,0,0,0,1,0,0,0,0,0,0
"Unik bgt dengan nuansa chines nyaa keren buat foto hunting foto prewed dan lain lain, saran aja kalau mau kesini pagi pagi aja jangan kesiangan karena jalan ramai bgt deket pasar dan jalan malioboro. ...",0,0,0,0,0,0,0,0,0,0,0,0,0
Toko busana jawa terlengkap....,0,0,0,0,0,0,0,0,0,1,0,0,0
bagus dan macet,1,0,0,0,0,0,0,1,0,0,0,0,0
Banyak store gerabah dan furniture estetik,1,0,0,0,0,0,0,0,0,0,0,0,0
Ceramics production point in the southern of Yogyakarta; - traditional to contemporary ceramics. Easy to reach the location. Nice to explore along way the street in this village.,0,0,1,0,0,0,1,0,0,0,0,0,0
Terlalu mahal. Memang bagus cuma bukan budget saya,1,0,0,0,1,0,0,0,0,0,0,0,0
Pilihan hasil kerajinan Kuningan banyak dan beraneka ragam. Penjualnya ramah dan sabar.,1,0,0,0,0,0,1,0,0,0,0,0,0
lokasi dan barang2 ( gerabah) sangat menarik dan rugi rasanya klu balik tidak bawa ole2 dari tempat tsb.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Toko pernak pernik kebutuhan budaya..sekilas seperti pusat oleh oleh, tapi ternyata pusat barang barang kerajinan yg ga kalah lengkap dari tempat lain...harga lumayan bersaing, tempatnya bersih, parkir luas..",1,0,0,0,0,1,1,0,0,0,0,0,0
Great place for shopping. Kualitas kainnya bagus dan staff ramah,1,0,0,0,0,0,1,0,0,0,0,0,0
selalu cantik dan fotogenik buat yang hobby pamer foto,1,0,0,0,0,0,0,0,0,0,0,0,0
Sangat terpercaya Produknya berkualitas Pemasaran sudah mencakup seluruh indonesia bahkan luar negeri ...,1,0,0,0,0,0,0,0,0,1,0,0,0
Ke sini untuk mencari sinjang,0,0,1,0,0,0,0,0,0,0,0,0,0
Kalo mau jual keris bisa ga ya pak?,0,0,0,0,0,0,0,0,0,0,0,0,1
jual berbagai perlengkapan adat jawa dan kain batik yang bagus kualitasnya,1,0,0,0,0,0,0,0,0,0,0,0,0
Koleksi lengkap. Masuk ke galeri ini serasa melayang ke masa silam.,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tempat ini ada di bantul, dari jogja sekitar 45Menit. KAY itu Kerajinan Anyaman Yogya. Mereka menjual barang2 home dekor yang kekinian, yang lagi pada suka pakai untuk cafe2 ato rumah minimalis. biasa tempatnya digabungin dengan tanaman",1,0,0,0,0,0,0,0,0,0,0,0,0
"Selalu memuaskan pesan di sini.. hasil rapi, elegan dan harga sesuai dengan kualitasnya. Terus berkarya njih pak ...",1,0,0,1,0,0,1,0,0,1,0,0,0
"Kerajinan Tembaga Kuningan ini rapih dan lengkap juga ,,, bagus bagus banget unik juga dan harga nya yg paling penting ramah di kantong,, pokok nya wajib deh beli di sini thanks ...",1,0,0,1,0,0,0,0,0,1,0,0,0
Ke sini cm bwt foto2 kluarga.. Bg yg mau foto2 mohon reservasi dulu.d sini tdk hny menyediakan baju2nya tp jg rias nya bs sanggul tradisional dan modern. Staffny ramah2,1,0,0,0,0,0,1,0,0,1,0,0,0
"Yang mencari kerajinan gerabah dari tanah liat, berada diselatan kota jogja lebih tepatnya kabupaten bantul",0,0,1,0,0,0,0,0,1,0,0,0,0
Karena ini punyanya Mbak Yessi.. Hehehe..,0,0,0,0,0,0,0,0,0,0,0,0,1
Lumayan untuk produk produk yang ditawarkan di desa kasongan,1,0,0,0,0,0,0,0,0,0,0,0,0
Bagus2 banget barangnya.. super lucu2 dan gemes itemnya.. Terima kasih admin KAY,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kemarin cari batik lurik disini dan koleksinya cukup lengkap dan jenisnya beragam dengan harga yg cukup affordable, ukurannya juga termasuk lengkap. Koleksi suvenir2 juga lengkap banget. Pelayanannya juga bagus, ramah, dan informatif :)",1,0,0,1,0,0,1,0,0,0,0,0,0
Mantuls 100% enak !!!,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jujur ketika masuk kesini, saya merasa malu sebagai generasi sekarang justru kalah dengan generasi terdahulu. Banyak benda budaya yang membuat saya teringat akan kakek saya yang dulu merupakan penari Keraton Yogyakarta dan beliau sudah berkeliling dunia sedang saya yang sekolah tinggi malah belum mampu kemana mana.",0,0,0,0,0,0,0,0,0,0,0,0,1
Harga sangat sesuai,0,0,0,1,0,0,0,0,0,0,0,0,0
Tersedia berbagai kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
Sangat ramai ketika acara Imlek. Di sini adalah tempat diselenggarakannya Pekan Budaya Tionghoa Yogyakarta. Merupakan event tahunan yang menjadi salah satu daya tariknya. ...,0,0,0,0,0,0,1,0,0,0,0,0,0
Trusted! Kualitasnya ngga kaleng-kaleng ...,1,0,0,0,0,0,1,0,0,0,0,0,0
Salah satu pengrajin tembaga yang nge hits ni.. Model uptodate,1,0,0,0,0,0,0,0,0,0,0,0,0
"Beberapa kali beli barang di sini, produk bagus, harga terjangkau, pelayanan ramah",1,0,0,1,0,0,1,0,0,0,0,0,0
Budaya tionghoa nya kental,0,0,0,0,0,0,1,0,0,0,0,0,0
"Desa wisata yang ramah akan turis, cuman kurang tertata saja.. Banyak pilihan grabahnya",1,0,0,0,0,0,1,1,0,0,0,0,0
"Ke sini karena Pekan Budaya Tionghoa Yogyakarta yang menyajikan perunjukan budaya Tionghoa dan dan ratusan kuliner menarik. Tidak perlu khawatir karena makanan non halal tidak dicampur dengan makanan halal. Enak-enak, pengen nyoba semuanya tapi apa daya, sobat qismin mana shanggup, wqwq. Cus kemari, cuma sampai 19 Februari 2019 aja gais",0,0,0,0,0,0,0,0,0,0,0,0,1
kerajinan tembaga Kuningan yang mempunyai layanan sangat bagus. Sesuai harapan trims,1,0,0,0,0,0,1,0,0,0,0,0,0
"kain batikny bagus,karyawanya sabar bgt sy milih2 ngawul2 maaf ya mba",1,0,0,0,0,0,0,0,0,0,0,0,0
ada tempat workshop gerabah tp bukanya tiap hari apa lupa,1,0,0,0,0,0,1,0,0,0,0,0,0
Suka aja ..ada di dalam toko yang sudah 100th Umurnya . ...,0,0,0,0,0,0,0,0,0,0,0,0,1
Pelayananya ramah dan memuaskan,0,0,0,0,0,0,1,0,0,0,0,0,0
pak Budi ramah sekalii. ngobrol2 sambil ngopi.,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kerajinannya bentuknya unik dan kualitas bahan bagus, harga affordable. Lokasi strategis mudah di jangkau",1,0,0,1,0,0,1,0,0,0,0,0,0
Aneka bahan lurik dan udeng,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bisa buat kulakan kerajinan gerabah seperti guci, pot dll",1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat unik, dengan segala yang unik unik",1,0,0,0,0,0,1,0,0,0,0,0,0
Batik bagus berkwalitas,1,0,0,0,0,0,0,0,0,0,0,0,0
Lain kali saya order lagi pak,0,0,0,0,0,0,0,0,0,1,0,0,0
"Barang cukup bagus , dengan pelayanan yang cukup baik",1,0,0,0,0,0,1,0,0,0,0,0,0
"Pantes sering rame, pas liat-liat ternyata bagus kerajinannya. Sampe bingung milih . ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Hampir segala kerajinan ada,1,0,0,0,0,0,0,0,0,0,0,0,0
Rekomend banget sih buat yang mau bikin Kubah masjid tambaga atau Kuningan soalnya hasilnya sangat memuaskan dengan harga yang ramah di kantong.. ...,1,0,0,1,0,0,0,0,0,0,0,0,0
"Banyak toko gerabah di pinggir jalan, kalian bisa pilih yg mana aja sih, harganya ya bervariasi, coba cari dan bantu umkm yg jualan di rumah-rumah gitu, have a nice day!",1,0,0,0,0,1,0,0,0,0,0,0,0
"Pelayanan yg ramah, khas jawa bgt pokok e. Alhamdulillah segala yg yg perluin ada di sni. One stop... Pitstop... Terima kasih telah membantu saya.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Serba bagus semua, kerajinannya unik sangat cocok untuk hiasan rumah, rumah jadi lebih keren. Untuk kualitas bahan jangan di tanya pasti bagus. Next saya ke sini lagi kalau butuh hiasan.",1,0,0,0,0,0,0,0,0,1,0,0,0
Pot anggrek'a murah2,1,0,0,1,0,0,0,0,0,0,0,0,0
"Daerah kasongan bantul, banyak pilihan toko/rumah kerajinan. Hrs jeli memilih dan manawar barang yg murah dan bagus",1,0,0,1,0,0,0,0,0,0,0,0,0
"Mantap dan komplit,. Harga terjangkau $$",1,0,0,1,0,0,0,0,0,0,0,0,0
Toko perlengkapan dan oleh oleh jawa khas yogya yang sangat lengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
..mo cari souvenir model apa...semua ada disini...,1,0,0,0,0,0,0,0,0,0,0,0,0
Lihat2 rumah kayu yg cantik,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat asyik untuk melihat pembuatan gerabah.,0,0,0,0,0,0,1,0,0,0,0,0,0
"Asyik , Barangnya bagus 2...",1,0,0,0,0,0,0,0,0,0,0,0,0
nice place for killing time,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lengkap dan nyaman, pelayannya juga sabar dan ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Kerajinan paling keren cuman di sini. Bahkan sya milih bingung soalnya bagus-bagus bgt. Pelayanan juga ramah,1,0,0,0,0,0,1,0,0,0,0,0,0
"Industri gerabah jogja, alternatif jalan-jalan yang tidak terlalu ramai namun bagus dan menarik untuk dikunjungi karena banyak hal yang dapat dilihat dan dipelajari",0,0,0,0,0,0,1,0,0,0,0,0,0
Unik & menarik.,1,0,0,0,0,0,0,0,0,0,0,0,0
Actually it's just marketplace of artistic thing. There's no proper parking area nor wait time.,0,0,0,0,0,0,0,1,0,0,0,0,0
Food kuliner ketandan,0,0,0,0,0,0,0,0,0,0,0,0,1
Lengkap urk peelengkapan jawa,1,0,0,0,0,0,0,0,0,0,0,0,0
Terima kasih atas kerjasamanya.. hasilnya memuaskan.. good job,1,0,0,0,0,0,0,0,0,0,0,0,0
"Cari blankon yang bagus ya disini, karyawannya ramah, barang dan bajunya bagus2.. oke deh",1,0,0,0,0,0,1,0,0,0,0,0,0
Bagi teman teman yang menginginkan barang terbuat dari tenaga silahkan langsung aja kesini,1,0,0,0,0,0,0,0,0,1,0,0,0
Selalu tergoda untuk membeli sesuatu jika sudah masuk kesitu......,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kampung Wisata Pecinan, yang sangat ramai dikala Tahun Baru China, beraneka kegiatan pertunjukan dan aneka kuliner lokal",1,0,0,0,0,0,1,0,0,0,0,0,0
"Alhamdulillah baru pertama kalinya datang kesini, tempatnya bagus banget Semua peralatan & perabot Jawa klasik banyak SEMUA LENGKAP ...",1,0,0,1,0,0,0,0,0,0,0,0,1
Desa wisata gerabah adalah tempat yang rekomemded untuk mencari bahan yang bermaterial tanah liat dan keramik.. kerajinan tangan yang sangat indah ...,1,0,0,0,0,0,0,0,0,1,0,0,0
"Koleksi lengkap, pelayanan ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
"Pecinta craft dan gerabah atau homedecor enthusiast wajib kesini. Koleksinya lengkap dan puas karena bisa milih2 langsung, bisa banding-bandingin kualitas dan harga antara 1 outlet dengan yang lainnya. Untuk harga sepadanlah dengan ...",1,0,0,1,0,0,1,0,0,1,0,0,0
"Kasongan adalah nama daerah tujuan wisata di wilayah kabupaten Bantul, Daerah Istimewa Yogyakarta yang terkenal dengan hasil kerajinan gerabahnya. Tempat ini tepatnya terletak di daerah pedukuhan Kajen, desa Bangunjiwo, kecamatan Kasihan, ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Sanagt...sangat bagus banyaķ pengrajin gerabah di kasongan...ayooo mampirrr.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat yang sangat bagus dan ramah, kaya akan gerabah, begitu tenang, indah dan bersih.",1,0,0,0,0,0,1,0,0,0,0,0,0
Enak ramahh murahh mantul ...,1,0,0,1,0,0,1,0,0,0,0,0,0
Surganya pencari handycraft,1,0,0,0,0,0,1,0,0,0,0,0,0
"Bagi anda pecinta seni lukis, atau anda yg butuh hiasan / lukisan utk menghias dinding rumah / kantor/ kafe, disini tempatnya. Dgn harga yg terjangkau, anda bs bawa pulang lukisan/hiasan dinding cantik dlm berbagai ukuran.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Kualitas hsil pesanan sangat baik, waktu penyelesaian sesuai yang dijanjikan.",1,0,0,0,0,0,1,0,0,0,0,0,0
Pernik tradisional Jawa. Komplit,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sepanjang jalan penuh dengan berbagai toko dan pengrajin gerabah, serta kerajinan tangan, dekorasi, dan hasil kesenian lainnya.",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat yang bagus,0,0,0,0,0,0,1,0,0,0,0,0,0
Produknya sangat bagus sekali,1,0,0,0,0,0,0,0,0,0,0,0,0
"Toko barang antik, untuk cari souvernir jogja yang tidak pasaran, etnik, keris, batik, wayang, kain motif keraton",1,0,0,0,0,0,0,0,0,0,0,0,0
"jarik wiron Kakung putri yg sudah jadi bagus dan serego dengan kualitasnya. ramah. info yg melayani, bisa juga jahitkan kebaya/jarik disini. Langganan untuk oleh2 teman dari mancanegara",1,0,0,0,0,0,1,0,0,1,0,0,0
"desain dan kualitasnya bagus , berbagai macam variasi desain dan pelayanannya ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempatnya kerajinan gerabah di bantul yoygyakarta,0,0,1,0,0,0,0,0,1,0,0,0,0
Bisa belajar buat kerajinan keramik,1,0,0,0,0,0,0,0,0,0,0,0,0
Memuaskan hasil karya para pengrajin tembaga cepugo,1,0,0,0,0,0,0,0,0,0,0,0,0
Toko Kerajinan dan Batik,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tempatnya kereeeen banget.. kalo mau nyari selop, lurik, surjan, beskap dan peralatan baju adat lainnya bs ke toko ini.. ada lukisan, keris dan masih byk lagi barang2 menarik yg di jual di toko ini..menyenangkan sekali berada di toko ini..",1,0,0,0,0,0,1,0,0,0,0,0,0
"Kalau mau belanja pernak pernik, saran saya kesini jangan sore atau menjelang maghrib. Karena kebanyakan para pengrajin mau tutup toko.",1,0,0,0,0,0,0,1,0,0,0,0,0
Pelayanan ramah banget walau cm nanya2 ...next balik keesini lagi klo ad barang yg di incar,0,0,0,0,0,0,1,0,0,0,0,0,0
Quite a good place,0,0,0,0,0,0,0,0,0,0,0,0,1
"kerajinannya lengkap kualitas terjamin, pelayanannya juga ramah dan memuaskan",1,0,0,0,0,0,1,0,0,0,0,0,0
"Recomend banget buat kalian yang lagi cari furniture tema rustic atau yang cari buat photoshoot olshop kalian. Murah karena di tempatnya langsung,serunya lagi kita bida request sesuai kemauan kita.",1,0,0,1,0,0,0,0,0,0,0,0,0
Murah dan komplit,1,0,0,1,0,0,0,0,0,0,0,0,0
Tersedia kebutuhan pakian tradisonal Jawa,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ketandan adalah kawasan pecinan yang sangat berbeda dibandingkan kawasan pecinan lainnya di Indonesia, banyak tempat yang bisa dijdikan spot foto, dan merupakan kawasan perdangan emas",0,0,0,0,0,0,0,0,0,0,0,0,1
banyak banget barangnya semua ada disini ...,1,0,0,0,0,0,0,0,0,0,0,0,0
Pelayanan nya ramah,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pelayanannya ramah, bisa berdiskusi apa yg kita butuhkan dan kita cari, dan pasti ada solusi..mantap",0,0,0,0,0,0,0,0,0,0,0,0,0
Toko Tjokrosuharto merupakan salah satu toko yg mampu menyajikan keunikan. Mampu bertahan sampai ke generasi ketiga. Original dan kepuasan pelanggan menjadi ciri khas toko ini.,1,0,0,0,0,0,0,0,0,0,0,0,1
"Saya membeli baju Lurik dan Batik, dan kualitasnya bagus. Tapi saya harap Anda akan mengisi kembali stok Lurik untuk wanita karena pilihannya tidak banyak.",1,1,1,0,0,0,0,0,0,0,0,0,0
Semua kerajinan tangan Jawa. Mulai dari kostum dan topeng tradisional hingga Bastik dan perhiasan. Belanja yang menyenangkan tanpa tekanan seperti di Malioboro!,1,0,0,0,0,0,0,0,0,1,0,0,0
Sering banget lewat tapi baru sempat mampir. Beli baju katun lurik di sini. Suasana toko syahdu. Staf toko semua informatif dan helpful. Pembayaran non tunai bisa pakai QRIS.,1,0,0,0,0,0,1,0,0,0,0,1,0
"Lokasi mudah didatangi, ikuti google map pasti ketemu.Tempat OK penuh display product,Parkir Luas,Pelayanan OK sopan, Harga untuk penggemar seni cukupan..ratusan ribu - jutaan Marketplace yg spesifik..",1,0,0,1,0,0,1,0,0,0,0,0,0
Suka bgt jalan ke daerah kasongan,0,0,0,0,0,0,0,0,0,0,0,0,1
Pesen lampu custom buat rumah baru disini trusted dan memuaskan ya hasilnya elegan dan mewah,1,0,0,0,0,0,1,0,0,0,0,0,0
Disini bs dapetin pot gerabah cantik2 dgn harga super murah,1,0,0,1,0,0,0,0,0,0,0,0,0
"Banyak tempat tempat yang menjual beberapa kerajinan, dan itu semua sangat bagus ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"pelayanan nya ramah-ramah banget, barang lengkap dari pakaian sampai cinderamata dan jntuk harga relatif lebih murah dibanding toko sekelasnya",1,0,0,1,0,0,1,0,0,0,0,0,0
"Tempat membuat aneka kerajinan gerabah, bagus2 sekali hasilnya",1,0,0,0,0,0,0,0,0,0,0,0,0
"Pemanas makanan terbaik , next time order",1,0,0,0,0,0,0,0,0,0,0,0,0
Wisata Belajar yang bagus untuk anak2.,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat belanja kerajinan,0,0,1,0,0,0,0,0,0,0,0,0,0
Mantaplah pokona mh well,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mau cari gerabah kualitas ekspor disini tempatnya,tepatnya didaerah kasongan",1,0,0,0,0,0,0,0,1,1,0,0,0
Sangat cocok untuk batik.,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat mencari perlengkapan dan pakaian adat Jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ke sini karena nyari surjan buat Kemis Paingan anak2. Koleksi banyak, warnanya macem2. Lengkap, jadi sekalian beli jarik, selop, dan blangkonnya. Gak ketinggalan, tempat naruh blangkon biar gak rusak bentuknya.",1,0,0,0,0,0,0,0,0,0,0,0,0
"kualitas barang bagus, tempatnya rapi dan bersih, pelayanannya ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat yg wajib dikunjungi bila ingin cari seni kerajinan gerabah tanah liat Berbagai model dan bentuk ...caei sovenir...?...disini tersedia tinggal pilih...,1,0,0,0,0,0,0,0,0,1,0,0,0
Apa menerima bahan baku tembaga dr pengepul?,0,0,0,0,0,0,0,0,0,0,0,0,1
Sangat bagus dan Rama ...,1,0,0,0,0,0,1,0,0,0,0,0,0
Kalo kesini sebenernya jarang beli..cman lewat aj rasanya sdh bahagia..,1,1,0,0,0,0,0,0,0,0,0,0,0
Eyang keramik.. Semoga laris manis keramiknya ...,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanya lewat ... Pengantaran barang,0,0,0,0,0,0,0,0,0,0,0,0,1
"Desa yang menjadi pusat produksi kerajinan gerabah, teracota, dan berbagai pernak pernik hiasan berbahan dasar natural. Tidak jauh dari kota Yogyakarta, desa Kasongan ini menjadi tujuan wisatawan ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"barang kumplit, vintage dan menarik..",1,0,0,0,0,0,0,0,0,0,0,0,0
Festival budaya Tionghoa selalu digelar setiap tahunnya yang berlokasi di kampung Ketandan jalan Malioboro. Selain wisata kuliner ada juga penampilan budaya sepanjang festival ini berlangsung. Kuliner dari Tionghoa maupun berbagai macam ...,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lantai atas seringkali di pakai untuk rutinan tadarus berjamaah warga panembahan, good semoga berkah",0,0,0,0,0,0,0,0,0,0,0,0,1
Penuh seni dan juos,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tjokrosoeharto Batik & Handy Craft adalah tempat yang menarik dengan berbagai pilihan barang kerajinan autentik Jawa, mulai dari batik hingga perak, kayu, dan wayang. Stafnya sangat informatif; mereka menjelaskan sejarah dan makna motif ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Toko batik dan pernak pernik dengan nuansa tradisional. Kualitas terjamin harga bervariasi, pelayanan baik. Tersedia parkir mobil.",1,0,0,0,0,1,1,0,0,0,0,0,0
"Desa wisata kasongan yg bertepat di wilayah kec. Kasihan dan berbatasan dengan kec. Sewon Bantul, identik wisata kerajinan gerabah dan dan suvenir suvenir pernikahan",1,0,0,0,0,0,0,0,0,0,0,0,0
"Kalo mau cari batik dan sorjan berkualitas ya disini tempatnya, blangkon segala macam bahkan keris juga ada. Segala bntuk kerajinan tangan kulit juga ada, agak mahal tapi kualitas bagus.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Sangat unik, dan menarik",1,0,0,0,0,0,0,0,0,0,0,0,0
Super lengkap utk kerajinan2 yg lucu dan fungsional. Harga jg masi masuk akal sih .,1,0,0,1,0,0,0,0,0,0,0,0,0
Desa wisata yg merupakan unggulan produk UKM Gerabah dan kerajinan lainnya,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat souvenir jogja komplit harga terjangkau,1,0,0,1,0,0,0,0,0,0,0,0,0
"kerajinan yang sangat bervariasi, recommended ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Banyak hasil kerajinan tembaga yang bagus dan menarik di sini,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantappp.. Koleksi nya bagus2, lengkap dan javanese sekali ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Kerajinannya Bagus dan Rapi , elegant punya karakter",1,0,0,0,0,0,0,0,0,0,0,0,0
"kerajinan nya sangat bagus, kekuatan juga tidak perlu diragukan lagi, pelayanan top markotop",1,0,0,0,0,0,1,0,0,0,0,0,0
"Mencari Batik, Keris, dan kerajinan khas jawa toko ini sangat recomended. Lengkap",1,0,0,0,0,0,0,0,0,1,0,0,0
Lengkap...juga bagus2 .,1,0,0,0,0,0,0,0,0,0,0,0,0
Tolong disimpan ya,0,0,0,0,0,0,0,0,0,0,0,0,1
Banyak macam aneka pot dan kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sangat lengkap. Baik suvenir, perlengkapan busana Jawa. Tempatnya juga adem.",1,0,0,0,0,0,1,0,0,0,0,0,0
Harga bersaing bisa melayani segala bentuk pesanan dari tembaga,1,0,0,1,0,0,1,0,0,0,0,0,0
"Klasik tempatnya, kualitas batik bagus",1,0,0,0,0,0,1,0,0,0,0,0,0
"Saat berkunjung ke Yogyakarta sempatkan mengunjungi tempat satu ini. Kampoeng Ketandan Yogyakarta yang terletak di wilayah wisata Malioboro dan Keraton Yogyakarta, merupakan perkampungan yang mencirikan kampung pecinan. Kampoeng Ketandan ...",0,0,0,0,0,0,0,0,0,0,0,0,1
Puas mengunjungi tempat kerajinan tembaga dan Kuningan. Gak lupa beli juga buat hiasan rumah. Bagus ...,1,0,0,0,0,0,1,0,0,0,0,0,0
pusat kerajinan bantul,0,0,0,0,0,0,1,0,0,0,0,0,0
"gutples gaesss... batik, lurik, beskap, sorjan n kraf lainnya",1,0,0,0,0,0,0,0,0,0,0,0,0
"kerajinan yang ada sangat menarik, bagus, dan detailnya sangat keren. sangat rekomendasi",1,0,0,0,0,0,0,0,0,1,0,0,0
"Kerajinan disini bagus banget rekomen. kerajinan beragam lengkap kualitas okee pokoknya juara , ga nyesel pokoknya, belanja kerajinan emang di sini tempatnya cocok",1,0,0,0,0,0,1,0,0,0,0,0,0
kerajinan dari tembaga dan kuningan bisa buat kubah masjid yang bagus dan elegan. top markotop...,1,0,0,0,0,0,0,0,0,0,0,0,0
Buat yg lagi nyari acsesoris dan kerajian hand made..disini tempatnya..lokasi tdk terlalu jauh dr kota jogja..disini bisa hunting langsung barang2 unik dan harganya gk trlalu mahal,1,0,0,1,0,0,1,0,0,0,0,0,0
"Toko perlengkapan manten dsb, toko legendaris berdiri sejak 1937 sampai sekarang masih eksis....mantap",1,0,0,0,0,0,0,0,0,0,0,0,0
Bagus banget sangat sangat recommended banget....kerajinan tembaga Kuningan pancen jooos,1,0,0,0,0,0,0,0,0,1,0,0,0
Banyak pilihan cinderamata ataupun perlengkapan rumah tangga berbahan rotan yg asli ataupun sintetis...selain itu yg berbahan dasar tanah jg banyak pilihan,1,0,0,0,0,0,0,0,0,0,0,0,0
Toko clasik banget....jooos,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kerajinan di sini sangat bagus bagus, saya sangat merekomendasikan anda untuk beli kerajinan Kuningan di sini",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sangat otentik ...klasik , marem ning ati terutama bagi yang berdarah mataram ..",1,0,0,0,0,0,1,0,0,0,0,0,0
"Untuk kalian yang mau ke jogja wajib mampir ke desa wisata kasongan,..",0,0,0,0,0,0,0,0,0,1,0,0,0
perlengkapan jawa lengkap... ...,1,0,0,0,0,0,0,0,0,0,0,0,0
Wisata Belajar yang bagus untuk anak2.,0,0,0,0,0,0,1,0,0,0,0,0,0
Mau mampir tapi nga tau mana toko yg komplit dan murah,1,0,0,1,0,0,0,0,0,0,0,0,0
"Asesoris, pakaian khas jawa terlengkap dan harga bersahabat",1,0,0,1,0,0,0,0,0,0,0,0,0
Banyak pilihan tapi u menengah ke atas,1,0,0,1,0,0,0,0,0,0,0,0,0
